Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L
Date,,,,,,
2014-01-02,1110.27685546875,1113.24169921875,1128.9794921875,1106.6153564453125,1118.2115478515625,4084796
2014-01-03,1106.146484375,1109.1002197265625,1115.7265625,1103.3021240234375,1115.7265625,2449138
2014-01-06,1105.3201904296875,1108.2718505859375,1119.2718505859375,1102.6807861328125,1110.7568359375,3074951
2014-01-07,1114.4071044921875,1117.3831787109375,1121.5247802734375,1103.3021240234375,1105.7869873046875,3513994
2014-01-08,1122.6683349609375,1125.666259765625,1128.1512451171875,1116.554931640625,1118.2115478515625,2851363
2014-01-09,1125.9725341796875,1128.9794921875,1134.777587890625,1119.8681640625,1124.0096435546875,5256541
2014-01-10,1136.712158203125,1139.74755859375,1150.515380859375,1135.1751708984375,1139.74755859375,4932087
2014-01-13,1131.7554931640625,1134.777587890625,1150.1510009765625,1128.9794921875,1145.545654296875,2736982
2014-01-14,1115.2333984375,1118.2115478515625,1126.49462890625,1109.6302490234375,1123.181396484375,4752280
2014-01-15,1137.5382080078125,1140.5758056640625,1143.8890380859375,1125.666259765625,1126.49462890625,3331008
2014-01-16,1111.1026611328125,1114.0699462890625,1143.0606689453125,1109.928466796875,1140.5758056640625,4362760
2014-01-17,1126.798828125,1129.8077392578125,1134.777587890625,1119.0399169921875,1119.0399169921875,5370963
2014-01-20,1111.1026611328125,1114.0699462890625,1142.232421875,1109.1002197265625,1134.777587890625,3137560
2014-01-21,1101.189453125,1104.13037109375,1117.78076171875,1101.6455078125,1112.4134521484375,4237894
2014-01-22,1091.2764892578125,1094.190673828125,1108.2718505859375,1081.1722412109375,1098.3321533203125,5071910
2014-01-23,1082.189208984375,1085.079345703125,1104.13037109375,1084.6651611328125,1095.8472900390625,5673023
2014-01-24,1042.536865234375,1045.3206787109375,1092.6707763671875,1042.0074462890625,1089.220947265625,8243576
2014-01-27,1023.5363159179688,1026.2696533203125,1040.3509521484375,1024.0830078125,1039.5225830078125,6449017
2014-01-28,1052.44970703125,1055.2603759765625,1056.0887451171875,1027.92626953125,1032.8961181640625,7202989
2014-01-29,1027.666748046875,1030.4112548828125,1077.094482421875,1024.6131591796875,1067.68505859375,6961407
2014-01-30,1024.3623046875,1027.0980224609375,1032.8961181640625,1000.59228515625,1027.0980224609375,8968852
2014-01-31,1014.4494018554688,1017.1583862304688,1025.44140625,1001.4205932617188,1024.6131591796875,6029617
2014-02-03,994.6228637695312,997.2789916992188,1023.7847900390625,994.9265747070312,1013.0167846679688,5887000
2014-02-04,1026.0147705078125,1028.754638671875,1039.808349609375,987.3394165039062,988.9959716796875,8441781
2014-02-05,1017.753662109375,1020.4716186523438,1041.17919921875,1017.9866943359375,1027.92626953125,4759461
2014-02-06,1045.8408203125,1048.6339111328125,1054.43212890625,1026.2696533203125,1027.92626953125,6210366
2014-02-07,1054.1021728515625,1056.9169921875,1070.169921875,1051.9471435546875,1058.5736083984375,6049422
2014-02-10,1055.7542724609375,1058.5736083984375,1071.8265380859375,1051.9471435546875,1063.54345703125,3496602
2014-02-11,1081.36328125,1084.2509765625,1093.443603515625,1061.8868408203125,1061.8868408203125,5735173
2014-02-12,1091.2764892578125,1094.190673828125,1102.0595703125,1085.90771484375,1090.0491943359375,5213908
2014-02-13,1085.493896484375,1088.392578125,1095.01904296875,1078.452880859375,1093.3624267578125,4243319
2014-02-14,1084.66796875,1087.5643310546875,1092.5340576171875,1077.6246337890625,1087.5643310546875,3948296
2014-02-17,1098.7110595703125,1101.6455078125,1106.6153564453125,1089.220947265625,1090.0491943359375,3084580
2014-02-18,1106.97216796875,1109.928466796875,1110.7568359375,1094.190673828125,1109.928466796875,4415766
2014-02-19,1106.97216796875,1109.928466796875,1117.615234375,1097.50390625,1109.1002197265625,3756925
2014-02-20,1119.36376953125,1122.3531494140625,1122.3531494140625,1090.87744140625,1090.87744140625,5285284
2014-02-21,1110.27685546875,1113.24169921875,1136.434326171875,1105.0001220703125,1128.1512451171875,7403649
2014-02-24,1133.40771484375,1136.434326171875,1136.434326171875,1110.7568359375,1110.7568359375,5475817
2014-02-25,1130.92919921875,1133.9493408203125,1143.8890380859375,1123.181396484375,1138.919189453125,8620520
2014-02-26,1121.015625,1124.0096435546875,1136.2685546875,1119.0399169921875,1133.1209716796875,4565682
2014-02-27,1117.71142578125,1120.696533203125,1124.0096435546875,1097.50390625,1120.696533203125,6899254
2014-02-28,1119.36376953125,1122.3531494140625,1133.21875,1118.2115478515625,1122.3531494140625,6910923
2014-03-03,1106.97216796875,1109.928466796875,1114.4842529296875,1087.5643310546875,1106.6153564453125,6454913
2014-03-04,1135.8857421875,1138.919189453125,1142.232421875,1125.666259765625,1127.3228759765625,5347400
2014-03-05,1125.9725341796875,1128.9794921875,1139.74755859375,1126.49462890625,1136.434326171875,4462535
2014-03-06,1135.059814453125,1138.0909423828125,1142.232421875,1127.5556640625,1134.777587890625,4228248
2014-03-07,1127.625,1130.6361083984375,1152.1719970703125,1130.6361083984375,1143.0606689453125,5379938
2014-03-10,1121.8421630859375,1124.8380126953125,1140.7347412109375,1114.0699462890625,1129.8077392578125,4451444
2014-03-11,1124.320556640625,1127.3228759765625,1133.9493408203125,1115.7265625,1121.5247802734375,4427092
2014-03-12,1154.88623046875,1157.97021484375,1192.759033203125,1111.5850830078125,1117.3831787109375,8823071
2014-03-13,1135.059814453125,1138.0909423828125,1161.283447265625,1137.2625732421875,1160.455078125,5620342
2014-03-14,1111.9288330078125,1114.8983154296875,1145.4627685546875,1109.928466796875,1128.1512451171875,8609502
2014-03-17,1120.190185546875,1123.181396484375,1134.777587890625,1111.5850830078125,1118.2115478515625,5827464
2014-03-18,1130.516357421875,1133.53515625,1139.74755859375,1110.3426513671875,1117.79736328125,6215183
2014-03-19,1106.5594482421875,1109.5142822265625,1139.333251953125,1096.6756591796875,1139.333251953125,12167012
2014-03-20,1114.4071044921875,1117.3831787109375,1123.181396484375,1099.57470703125,1107.0294189453125,7625642
2014-03-21,1105.3201904296875,1108.2718505859375,1123.181396484375,1100.2440185546875,1122.3531494140625,14942640
2014-03-24,1088.38525390625,1091.2916259765625,1116.1407470703125,1089.635009765625,1111.999267578125,4820596
2014-03-25,1099.9503173828125,1102.887939453125,1106.2010498046875,1091.705810546875,1094.190673828125,4959364
2014-03-26,1085.728759765625,1088.392578125,1116.8365478515625,1086.32177734375,1086.32177734375,5014316
2014-03-27,1086.554931640625,1089.220947265625,1111.0384521484375,1080.1094970703125,1083.008544921875,3994334
2014-03-28,1058.048095703125,1060.6444091796875,1083.33984375,1013.0167846679688,1080.937744140625,15760957
2014-03-31,1048.133056640625,1050.7047119140625,1078.4031982421875,1048.06494140625,1066.8565673828125,12303867
2014-04-01,1088.2073974609375,1090.87744140625,1090.87744140625,1050.7047119140625,1056.9169921875,7821002
2014-04-02,1093.9913330078125,1096.6756591796875,1100.817138671875,1087.150146484375,1096.6756591796875,5162644
2014-04-03,1088.62060546875,1091.2916259765625,1102.887939453125,1086.7359619140625,1100.4029541015625,6527112
2014-04-04,1108.864013671875,1111.5850830078125,1118.9984130859375,1091.2916259765625,1093.3624267578125,6778703
2014-04-07,1089.4466552734375,1092.119873046875,1105.7869873046875,1088.392578125,1103.7161865234375,4363246
2014-04-08,1072.9210205078125,1075.5538330078125,1089.220947265625,1061.0584716796875,1087.5643310546875,5739693
2014-04-09,1089.859619140625,1092.5340576171875,1093.776611328125,1074.9326171875,1080.937744140625,4575879
2014-04-10,1086.141357421875,1088.806640625,1104.5445556640625,1085.079345703125,1094.6048583984375,4774299
2014-04-11,1076.22607421875,1078.8670654296875,1083.8369140625,1067.270751953125,1080.1094970703125,3877697
2014-04-14,1073.7474365234375,1076.3822021484375,1079.48828125,1057.8802490234375,1074.3114013671875,3925969
2014-04-15,1053.0908203125,1055.674560546875,1081.76611328125,1054.0179443359375,1073.06884765625,3472002
2014-04-16,1067.55029296875,1070.169921875,1078.038818359375,1061.47265625,1064.3717041015625,3237137
2014-04-17,1093.9913330078125,1096.6756591796875,1099.57470703125,1071.412353515625,1075.968017578125,4495565
